UM_5,UM_10,UM_asim,UM_kurt,R_media,R_cv,R_asim,R_kurt,MCS,L_ums_mean,L_ums_cv,L_ums_asim,L_ums_kurt,L_gan_mean,L_gan_cv,L_gan_asim,L_gan_kurt,J1_ums_mean,J1_ums_cv,J2_ums_mean,J2_ums_cv,J1_recorrido,J2_recorrido,L_recorrido_normx,L_recorrido_normxy,AREA_ratio_mean,AREA_ratio_cv,AREA_ratio_asim,AREA_ratio_kurt,PERIM_ratio_mean,PERIM_ratio_cv,PERIM_rati_asim,PERIM_rati_kurt,AREA_PERIM_mean,AREA_PERIM_cv,AREA_PERIM_asim,AREA_PERIM_kurt,A3_med,A3_cv,A3_asim,A3_kurt,COM_mean,COM_cv,COM_asim,COM_kurt,RU_area_mean,RU_area_cv,RU_area_asim,RU_area_kurt,Area_cv,Area_skew,Area_kurt,Area_prop_vs,A_wavg_mean,A_wmax_mean,A_wavg_cv,A_wavg_asim,A_wavg_kurt,A_avg_tot,A_wmax_tot,A_wmax_conteo,A_wavg_conteo,DOSE_cp,SAS4,SAS10,SAS20,SAS4_SLOPE,SAS4_wUM,SAS_AUC,LINT_mean,LINT_max,LINT_frac,CX_mean,CX_cv,CY_mean,CY_cv,CBEC,ID,ID2,ID3,ID4,PLAN,PLAN_GRUPO
0.1363636363636363,0.9261363636363636,0.7712533252435065,1.6864902287892507,2.1610680197056285,0.6226915329151195,1.4800472466768273,2.6928559671726733,0.3453021784736403,0.72713318489805,1.3717565236041476,2.627520532577978,9.377977581089189,1.1811927272529572,1.170669844299146,1.709578550476992,2.94998767156795,1.142146499317268,1.6086968230673335,0.8627308149665364,1.2752850927676929,10.5839999985888,7.138666665714845,761.8530878948116,11.82417491272997,0.5082712704469473,0.2650933728344361,-0.3784401950969605,-0.5732320813266978,1.185152659421444,0.1002138417965574,0.6792251733697465,0.0215888731306921,6.852355664780972,0.37556942920359,0.4403437412778637,-0.4265515282947572,1.491038323960179,0.2554312842861966,2.688768760594166,10.829585803960192,0.289718065740713,0.3652206921155601,0.3360843098531663,-0.3173314877440525,6.988052342099425,0.2248340401084319,1.7556245304678852,5.537818472489452,0.4564480380021834,0.3297659766852398,-0.5651283130139029,0.034090909090909,0.4972876671209891,0.2410628878629797,0.4871401867416927,1.5524072297839893,3.627913874508247,87.52262941329408,42.42706826388443,0.034090909090909,0.034090909090909,2.206327273869729,0.0659090909090909,0.1223484848484848,0.3034090909090909,0.0094065656565656,0.0585826666666666,2.621780303030303,0.1647727272727272,4,0.1306818181818181,0.0080178970542818,0.5293593350317186,0.0252497703642969,0.9623921694428766,0.237494506713,10419188,ARCO,2025_JUL,10419188_prostata.dcm,PROSTATA,PROSTATA
0.1818181818181818,0.5524475524475524,1.4819716532364224,2.9004558796902806,4.100373753889588,0.783133848730101,1.1165992409325964,0.9125089152114816,0.2740588584324924,2.1148267250656843,1.7339289203782418,3.65534978801874,15.86226111556229,3.4991613617657213,0.8509512496910252,0.963680359547848,0.4312625677660255,1.6432807457112415,1.5928387203898875,1.7593981559226566,1.2781031526185045,3.854634146153432,3.5697560973868407,4118.789997675153,24.65928280658185,0.3173620781259613,0.4792732756674025,0.4280586792587239,-0.7207953262242439,1.4042284011465953,0.1700152106752328,1.823608980439385,4.578192149958508,7.554476556036221,0.4893823316339996,0.2939980675955012,-0.7967035466554271,2.133402617036679,0.4396525705374204,2.4998173802913866,9.032819583226702,0.1247241367548666,0.4871874387539212,0.5390238779788986,0.139754471211972,11.329501054351075,0.3519331459720713,2.0541252094426983,5.212047001473412,0.5816608146319117,0.2754011974603201,-1.355558083550738,0.0209790209790209,0.6668304298468342,0.1769293466030046,0.6381335553979335,0.9913762890250274,0.6060846534853543,95.35675146809729,25.30089656422966,0.0139860139860139,0.2237762237762237,3.2062821182565093,0.1407129455909943,0.2561828415486952,0.3858093126385809,0.0192449826596168,0.147193,4.533344704076411,2.4125874125874125,16,0.6503496503496503,0.0082079900796754,0.6621138003889663,0.07693175578521,0.918178968013004,0.3241953499989999,33238737,ARCO,2025_JUL,33238737_ET1MD.dcm,MD,MAMA
0.1962025316455696,0.9873417721518988,0.2198443367209658,-0.2275901582933044,1.588497190956844,0.4944554132720899,1.4545204446516788,1.9383358982691847,0.271207475669975,1.4093842196546174,1.1097788728992162,1.7329862419954267,3.4466560350985898,1.958874591130396,1.0910793878676002,1.7508750994466755,4.042651671525043,1.8873220589602475,1.272673131850485,3.235627728824231,1.2976102331917645,4.219130434660315,6.339130434598865,5575.019038149884,18.51893216191739,0.3136819608443343,0.249647240047607,0.6525271042052745,0.1569247605229593,1.5928339333975858,0.1314982158571243,0.7418927059631416,0.332919525351071,7.986326735870163,0.266452178066934,0.1009371076205712,-0.4829899798206019,2.2831162129249054,0.2197521501400124,0.6400335988027718,0.6544282853028003,0.0811093754473668,0.427682017116997,1.531293451197702,3.1752401228161284,13.202952425609029,0.1952344410443026,0.4236864581112046,0.3149347593051899,0.3009209415379608,-0.0223727785055685,-0.7433529877238314,0.0,0.6847985741204382,0.4348082053205926,0.2567175879310899,-0.4432415512131925,1.973345922693396,108.19817471102924,68.69969644065364,0.2911392405063291,0.0126582278481012,2.389879443037975,0.0722803155384333,0.132085855806274,0.3180150431113557,0.0099675900446401,0.0706055217391304,2.83484681709778,1.962025316455696,12,0.6329113924050633,0.0036695851571967,0.6079037642385331,-0.1555587561497614,0.5790592169605441,0.7483981088740003,11640615,ARC,2025_JUL,11640615_ET1PELVIS.dcm,PELVIS,PELVIS
0.1267605633802817,0.2676056338028169,1.6348486460483374,3.035482214777905,9.48037249640266,1.0691288323117891,2.2836960797544035,8.040399874103688,0.4298420106882581,0.8099441252196727,2.570016301271504,5.344815619496418,36.05948619655612,1.6123754847486476,1.2684777567499772,2.0154276900894827,4.428984858477287,0.4224347667437807,1.360879421936398,0.9032896659026504,1.145156530306377,0.7470967741453486,1.2399999999199998,821.9272327826284,5.5105602969004215,0.5164297508320025,0.2266944295048386,-0.217413480261047,-0.8225002653978999,1.26287407784466,0.0865144926313657,-0.0307494639846941,-0.5782717852692807,9.6366978727526,0.4318466862150122,0.5334102305998072,-0.6500572559621802,1.5147193492373692,0.2233585703101903,1.0801961761966892,0.5639022074851745,0.2260564662766137,0.4518271450105134,0.7761518521275261,-0.119979633764097,8.050586512773162,0.2315915150090209,0.649630341511646,0.4064037258920354,0.4291040777697155,0.3526938872581709,-1.0676198733438609,0.0,0.4708200464192713,0.1071321893991139,0.8870258133554182,2.0649716194426384,5.2112198188136,33.42822329576826,7.6063854473370895,0.0,0.0704225352112676,2.774750540255413,0.036347114947751,0.0749659245797364,0.2798727850976829,0.0064364682719975,0.0388366129032258,2.060427078600636,0.1267605633802817,4,0.0704225352112676,-0.0491663597878567,0.6287871706655022,0.003923320850322,0.5837966979791073,0.3747753529699998,3940950,ARC,2025_JUL,3940950_ET1LESION.dcm,LESION,OTROS
0.5,0.9814814814814816,-0.1200658976292195,-1.239049929110059,0.8384765734169575,0.4239437059216454,1.599957997675984,3.1580366087081275,0.3976362577546429,1.4837356511550266,1.2727826262177104,2.816127929787332,11.58059505855363,1.1065382349472568,1.1109112917532409,1.6143730194105008,2.29893189790022,0.228794758384172,1.3790148821979895,0.8658023628467179,2.1323508499592743,1.5789473682548478,6.38947368353795,777.49972181624,8.909280634327873,0.5251990601204392,0.2649946616765674,-0.2672011907677155,0.1245660755411837,1.1467379562014433,0.0813890758960183,0.8902104751431593,0.8614231526615064,8.799750619590094,0.3240908157255781,0.2068580580288566,-0.943669024636344,1.4400467110135933,0.220606695674679,2.1518468514968,6.48403788506911,0.3135878966023011,0.3658071521745291,0.5922332624336015,0.3369792660330262,6.6813775074553705,0.20139151629106,0.9499679549872468,0.9594031501239996,0.4057990532117638,0.2500522808029214,-0.8074704241969721,0.0,0.4708661410717475,0.2959055026869988,0.4567188878658554,0.5519777851612732,0.3972801457360351,50.85354323574873,31.957794290195874,0.074074074074074,0.0092592592592592,2.668340792324358,0.0136452241715399,0.0575048732943469,0.2514619883040935,0.0073099415204678,0.0146808421052631,1.5706627680311889,0.074074074074074,1,0.074074074074074,-0.0053365559497768,0.825645216445213,0.0735422418292232,0.4051440379293484,0.2443882766979999,8152197,ARCO,2025_JUL,8152197_esofago.dcm,ESOFAGO,MEDIASTINO
0.2949640287769784,0.9784172661870504,0.2597269009941914,-0.0703600369723886,1.3651584936212784,0.5286613554575841,1.4904384126441743,2.136993262192452,0.2820553024370778,1.4071596467221708,1.2880840933326116,2.684755769997523,11.095837124130984,1.5696163634260327,1.161079169187164,1.868965828845168,4.203855935359183,1.8531458073413127,1.5454565408496186,2.692083578092189,1.5039533772625682,3.7111764704790833,5.693529411597249,4896.909873955393,16.842025799738426,0.3327273084921292,0.2575497784962685,0.6964953308108058,-0.2533769807172694,1.5715409574402617,0.1143647806945311,0.505590976019073,-0.1392533658373871,7.48841635255981,0.3078476720103199,0.8218432500141659,0.2812501496529949,2.215584894485468,0.1963221895809479,0.1722527195230775,-0.5201581778805244,0.0825192065243844,0.4564148777292966,1.7180739412162858,3.369263094066076,13.105001352309204,0.1844613498638401,-0.2416450316230503,-0.5164625216132288,0.355522310217834,0.2863290890912718,-0.5963045663527198,0.0,0.6653415300871166,0.3780609519672187,0.3052957990180145,-0.1032248784207481,0.8330088730533682,92.4824726821092,52.550472323443394,0.1366906474820144,0.0503597122302158,2.899039685193375,0.0878121032585696,0.1722386796445196,0.4138806601777401,0.014071096064325,0.0865571176470588,3.723973762166737,1.266187050359712,10,0.4460431654676259,0.0068646104282444,0.6353187422136435,0.0026981965542506,0.8039820009767689,0.8327642452910001,27046350,ARC,2025_JUL,27046350_ET1Pelvis.dcm,PELVIS,PELVIS
0.4919354838709677,0.9838709677419356,0.0647253842569893,-0.3984277973801347,1.023020520543344,0.546002570411808,2.381684585437742,7.704455869434799,0.3752146613845367,2.386363657223165,1.1174909649928682,1.8817424227440207,4.64897720216281,2.0590019323332647,1.0157796420348957,1.2748499111138532,1.0959765387508016,1.0568180074763425,1.6061560917627935,1.1336339971814688,1.0412473039773833,3.6294117644923873,4.311764705628719,2700.8980872294787,17.819173338897965,0.4826864563567365,0.2755456939091144,0.1551024799953195,-0.6525142478132064,1.4250586626193726,0.1352422247209052,0.4616399502843958,0.0625274886840823,9.005808341276182,0.4214685922758751,0.9507912007082222,0.0193800198601583,1.736587796525143,0.2707885688579596,2.1605816180198145,9.30841264870128,0.1813772425509921,0.5001436545275884,1.0285012721493283,0.2195849224883361,9.09636197794529,0.2495066535792902,0.8745942742658094,1.5550369962166188,0.3829940008411592,0.6587549357878861,-0.272334342761289,0.0,0.5163347185621551,0.2705294741309648,0.4296921615746927,0.472283727063473,0.8499630528528663,64.02550510170722,33.54565479223964,0.0403225806451612,0.0161290322580645,2.722482706739984,0.0249051233396584,0.058111954459203,0.232685009487666,0.0055344718532574,0.0248783235294117,1.5852703984819736,0.4516129032258064,6,0.2903225806451613,0.0097011156356963,0.54480765282001,-0.1905380509480512,0.2251205979923793,0.348092671248,22474957,ARCO,2025_JUL,22474957_ET1CyC.dcm,CYC,CYC
0.1587301587301587,0.8941798941798942,1.0779977619499916,2.339254172873037,2.7276270332743424,0.7219802403444744,1.7028693189776831,4.025065180951296,0.3186463730330006,0.795719990743699,2.0706969865314124,4.383365083677395,24.44710124961016,1.085608097436526,1.2793943330401196,1.878396819197363,3.673932407903947,2.1828187528470298,1.612897283272699,0.6881527915481729,1.383990464935959,18.01555555355383,5.615555554931605,1045.3715639929528,15.39947199228634,0.4613847886010548,0.3154273756099691,0.2877079630020178,0.103117116887605,1.1868407259036993,0.1178646782702193,1.5212947140726003,3.0252628798383743,6.296521622296455,0.4133316295896486,0.3882921062538,-0.6443823195928302,1.5970363220816466,0.3503115905615448,4.292757570907342,27.199368270170424,0.2643773659833768,0.4042145224609866,0.4232509826480778,-0.0518468684483344,7.455977435264991,0.2784761894718471,2.4970787305699704,10.072514662797367,0.5496322752424216,0.3738076007648031,-0.8755532585245414,0.0634920634920634,0.552150444547744,0.2343519110807825,0.5578990254351469,1.4941137523809551,3.3967079507930835,104.35643401952362,44.29251119426789,0.0476190476190476,0.0582010582010582,2.4097276667452103,0.1137566137566137,0.2157554379776602,0.440623162845385,0.016999804036841,0.1070753333333333,4.249118165784832,0.2698412698412698,6,0.1481481481481481,-0.0013705690946373,0.6364165576286835,0.0302477127095259,1.075162331280055,0.2792130095629999,13797855,ARCO,2025_JUL,13797855_PROSTATA.dcm,PROSTATA,PROSTATA
0.3720930232558139,0.9767441860465116,-0.0736720679410522,-0.3441240018621356,1.0826795503680784,0.435287973726759,1.0041685660038946,1.392646720883607,0.3583134547135211,2.6533076602272034,1.0828909570059146,1.5671911648380428,2.9508334251056523,2.3766710598049685,0.993788213276354,1.200122973548058,1.2183163414366651,1.923987088878504,1.7461537957276478,1.7574487776788643,1.277396772994923,5.820444444185758,5.088888888662716,4186.212555766751,21.996799178522643,0.4454127649198688,0.2320882801396558,-0.0890615396904604,-0.3341592478545601,1.4517594366529218,0.1049748663392082,0.2799670744188614,-0.564698445909793,9.178216191102488,0.3173992841624483,0.4322142707430356,0.273146206629252,1.73557418996502,0.2018162648455156,1.310995763307938,2.6291117030045257,0.1470767995608193,0.3568558661483121,1.118989095758911,1.821785270104096,9.655534164738503,0.1678263602908501,0.216535625784198,-0.3428174838903093,0.3800618540635678,0.1091174068692892,-0.3483914186073056,0.0310077519379844,0.5535831542695715,0.2879129339925846,0.3747345680122522,-0.0082762801293414,-0.0214346229132811,71.41222690077473,37.14076848504342,0.0155038759689922,0.0155038759689922,2.493746997952318,0.0416881998277347,0.0776916451335056,0.2111972437553833,0.0060005742176284,0.0390757555555555,1.7274763135228253,0.4108527131782946,5,0.2325581395348837,-0.0024749353167281,0.5074600917923101,-0.2013005314095612,0.4045478256839767,0.437936746429,10891230,ARCO,2025_JUL,10891230_ET1CyC.dcm,CYC,CYC
0.4418604651162791,0.9844961240310076,0.0990097385023979,-0.9861917234103644,1.0794763826765434,0.4892777235906633,1.0333429708399235,1.840537785473237,0.3580290650277789,2.622697423419233,1.148457832479556,1.7685080649031235,3.698570868132696,2.277506424958874,1.0457180858610875,1.4047612465188193,1.892378150682246,1.4775232876427165,1.712341561308826,1.8319415404834367,1.2596454276696114,4.479999999800889,5.08266666644077,4101.018756422654,20.73413363595025,0.4280324349889412,0.249885468924878,0.1545092730675498,-0.0845009976117507,1.414665995543104,0.094622082779181,0.5149749762151381,-0.148257637459495,9.113918412058457,0.3357199265362826,1.109549739473114,0.9677547611536444,1.8182234662824863,0.2211850746125245,1.6164866384537278,5.659665276959416,0.1454193846603098,0.3677133203873926,1.270540441693737,2.104510581146295,9.722186748192534,0.1689822645261995,0.227320826239032,0.1061552472948892,0.3579969667907947,0.6169800312648142,-0.0335544551642827,0.0,0.5690998371052283,0.323694082047585,0.4143311400288442,0.3368069834539731,0.0284145950015095,73.41387898657445,41.75653658413847,0.1162790697674418,0.0387596899224806,2.407939292932616,0.0353143841515934,0.0680447889750215,0.2267011197243755,0.0054550674705713,0.0305304666666666,1.679758828596038,0.3798449612403101,3,0.2248062015503876,-0.0043207120861298,0.5594907228396787,-0.2322570817840543,0.3667815366629165,0.4616389198969999,10891230,2ARCO,2025_JUL,10891230_ET2CyC.dcm,CYC,CYC
